col1|col2|col3|col4|col5|col6|col7|col8|col9|col10|col11|col12|col13|col14|col15|col16|col17|col18|col19|col20|col21|col22|col23|col24|col25|col26|col27|col28
29|Yes|Rarely|Research & Development|10|2|Life Sciences|1|816|2|Female|2|Laboratory Technician|1|2319|1|Y|11|3|4|80||1|1|3|1|0|0
27|No|Rarely|Research & Development|40|3|Life Sciences|1|933|2|Female|3|Research Scientist|3|2318|1|Y|19|3|3|80||1|2|3|1|0|0
32|No|Non-Travel|Research & Development|10|3|Life Sciences|1|882|4|Male|3|Laboratory Technician|4|2314|0|Y|12|3|2|80||4|2|3|3|0|2
33|Yes|Rarely|Research & Development|250|3|Medical|1|1108|1|Male|2|Research Scientist|2|2313|4|Y|20|4|2|80||5|0|3|2|2|2
34|No|Rarely|Research & Development|270|2|Medical|1|247|4|Female|3|Research Scientist|2|2311|2|Y|15|3|4|80||9|3|3|3|1|2
34|No|Rarely|Sales|70|2|Technical Degree|1|1541|2|Male|3|Sales Representative|3|2308|0|Y|25|4|2|80||12|4|3|11|5|7
34|Yes|Non-Travel|Research & Development|160|4|Technical Degree|1|1905|4|Male|1|Research Scientist|1|2307|1|Y|23|4|2|80||5|2|3|5|3|0
53|No|Rarely|Sales|60|2|Marketing|1|205|2|Male|3|Sales Representative|3|2306|2|Y|20|4|4|80||13|3|1|7|4|5
26|No|Rarely|Research & Development|170|4|Medical|1|1718|4|Male|1|Laboratory Technician|3|2305|1|Y|15|3|3|80||3|3|4|3|0|2
31|Yes|Frequently|Sales|10|3|Life Sciences|1|1331|4|Female|3|Sales Representative|2|2302|1|Y|11|3|1|80||3|2|4|3|2|2
29|No|Rarely|Sales|100|3|Marketing|1|766|4|Male|3|Sales Representative|2|2297|1|Y|14|3|4|80||2|2|3|2|2|2
24|No|Rarely|Research & Development|210|2|Technical Degree|1|1551|3|Male|2|Laboratory Technician|1|2296|0|Y|14|3|2|80||2|3|3|1|0|0
24|Yes|Rarely|Research & Development|10|3|Medical|1|45|2|Male|3|Research Scientist|4|2293|2|Y|16|3|1|80||6|2|2|2|2|0
26|Yes|Rarely|Research & Development|250|3|Life Sciences|1|55|1|Male|1|Laboratory Technician|3|2293|1|Y|12|3|3|80||1|2|2|1|0|1
44|No|Non-Travel|Research & Development|170|3|Life Sciences|1|1206|4|Male|1|Research Scientist|3|2290|2|Y|13|3|4|80||6|3|3|0|0|0
41|No|Rarely|Research & Development|90|4|Life Sciences|1|1772|3|Male|3|Laboratory Technician|1|2289|1|Y|20|4|2|80||5|2|3|5|0|4
38|No|Rarely|Research & Development||2|Life Sciences|1|245|3|Female|3|Laboratory Technician|4|2288|1|Y|12|3|3|80||2|3|3|2|2|1
30|Yes|Frequently|Research & Development|40|3|Technical Degree|1|514|3|Male|3|Research Scientist|4|2285|9|Y|23|4|3|80||3|4|3|1|0|0
27|No|Rarely|Research & Development|90|3|Medical|1|260|4|Female|3|Research Scientist|2|2279|1|Y|16|3|4|80||7|2|2|7|0|3
33|No|Rarely|Human Resources|30|2|Human Resources|1|910|4|Male|3|Human Resources|2|2277|3|Y|11|3|3|80||7|4|4|4|0|3
23|Yes|Rarely|Sales|70|3|Life Sciences|1|1702|3|Male|3|Sales Representative|4|2275|1|Y|21|4|2|80||3|2|3|3|0|2
45|No|Rarely|Research & Development|20|3|Life Sciences|1|834|2|Female|2|Research Scientist|3|2274|1|Y|14|3|4|80||1|3|3|1|0|0
23|No|Rarely|Research & Development|200|1|Life Sciences|1|1533|1|Male|3|Laboratory Technician|3|2272|0|Y|14|3|2|80||5|2|3|4|1|2
45|No|Rarely|Research & Development|10|4|Medical|1|996|4|Female|3|Laboratory Technician|4|2270|3|Y|14|3|4|80|20|8|2|3|5|0|2
35|No|Rarely|Research & Development|80|1|Life Sciences|1|63|4|Male|4|Laboratory Technician|4|2269|1|Y|19|3|4|80||1|2|3|1|0|1
32|No|Rarely|Sales|10|4|Medical|1|2013|2|Male|2|Sales Representative|2|2269|0|Y|14|3|2|80|10|3|2|3|2|2|2
59|No|Rarely|Human Resources|60|2|Medical|1|321|2|Male|3|Human Resources|3|2267|8|Y|17|3|4|80||7|2|2|2|2|2
48|No|Rarely|Research & Development|200|4|Medical|1|945|4|Male|3|Research Scientist|3|2259|4|Y|17|3|1|80|20|13|2|2|0|0|0
43|No|Frequently|Research & Development|210|3|Medical|1|525|4|Male|3|Laboratory Technician|4|2258|7|Y|20|4|1|80|10|8|1|3|3|1|2
35|No|Rarely|Research & Development|10|4|Medical|1|1172|4|Male|2|Laboratory Technician|3|2258|6|Y|12|3|2|80|10|10|2|3|8|1|7
22|No|Rarely|Research & Development|110|3|Medical|1|511|1|Female|3|Research Scientist|2|2244|1|Y|13|3|4|80|10|2|1|3|2|1|2
41|No|Rarely|Research & Development|90|4|Life Sciences|1|200|3|Male|3|Laboratory Technician|1|2238|2|Y|21|4|4|80|10|7|2|3|5|1|4
27|No|Rarely|Research & Development|140|3|Life Sciences|1|1244|1|Male|3|Research Scientist|1|2235|1|Y|14|3|4|80|20|9|3|2|9|6|8
39|No|Rarely|Research & Development|10|4|Medical|1|332|3|Female|3|Laboratory Technician|3|2232|7|Y|14|3|3|80|30|7|1|3|3|1|2
34|No|Frequently|Sales|20|4|Marketing|1|216|3|Female|3|Sales Representative|3|2231|6|Y|18|3|4|80|10|6|3|3|4|1|2
27|No|Rarely|Research & Development|20|4|Technical Degree|1|1931|2|Male|3|Research Scientist|2|2226|1|Y|11|3|3|80|10|6|3|2|5|1|2
34|No|Rarely|Sales|100|4|Life Sciences|1|1055|3|Female|3|Sales Representative|3|2220|1|Y|19|4|4|80|10|1|2|3|1|0|0
31|No|Rarely|Research & Development|10|2|Life Sciences|1|530|4|Male|2|Laboratory Technician|1|2218|1|Y|12|3|3|80||4|3|3|4|3|2
28|Yes|Rarely|Research & Development|10|2|Life Sciences|1|741|1|Female|1|Research Scientist|2|2216|7|Y|13|3|4|80||10|4|3|7|3|7
40|No|Rarely|Research & Development|100|4|Life Sciences|1|483|4|Female|4|Laboratory Technician|3|2213|3|Y|13|3|3|80|10|10|3|3|7|1|7
24|Yes|Rarely|Research & Development|170|2|Life Sciences|1|1219|4|Female|3|Laboratory Technician|2|2210|1|Y|13|2|1|80||1|3|1|1|0|0
28|No|Rarely|Research & Development|150|2|Life Sciences|1|1102|1|Male|3|Laboratory Technician|3|2207|1|Y|16|3|4|80||4|5|2|4|2|2
30|No|Rarely|Research & Development|90|2|Medical|1|41|4|Male|2|Laboratory Technician|3|2206|1|Y|13|3|1|80|0|10|5|3|10|1|8
29|No|Rarely|Research & Development|230|3|Life Sciences|1|495|4|Male|3|Research Scientist|4|2201|9|Y|16|3|4|80||6|4|3|3|1|2
35|No|Frequently|Research & Development|10|3|Medical|1|88|2|Male|3|Research Scientist|1|2194|4|Y|13|3|4|80||5|2|2|3|1|2
27|No|Rarely|Research & Development|60|4|Medical|1|655|1|Female|2|Research Scientist|3|2187|0|Y|12|3|3|80||6|5|2|5|0|3
25|No|Rarely|Human Resources|20|3|Human Resources|1|1987|3|Female|3|Human Resources|2|2187|4|Y|14|3|3|80||6|3|3|2|1|2
30|Yes|Frequently|Human Resources|80|3|Human Resources|1|1747|3|Female|2|Human Resources|4|2180|6|Y|11|3|3|80|10|6|0|2|4|1|2
59|No|Rarely|Research & Development|30|3|Life Sciences|1|309|3|Male|2|Research Scientist|4|2177|3|Y|17|3|1|80||7|6|3|1|0|0
45|No|Rarely|Human Resources|240|4|Medical|1|1049|2|Male|3|Human Resources|2|2177|1|Y|16|3|1|80|0|6|3|3|6|0|4
32|No|Rarely|Research & Development|20|1|Technical Degree|1|362|4|Male|2|Laboratory Technician|1|2176|4|Y|13|3|4|80||9|5|3|6|0|4
21|Yes|Frequently|Sales|10|1|Technical Degree|1|478|1|Female|2|Sales Representative|2|2174|1|Y|11|3|3|80||3|3|3|3|1|2
29|No|Rarely|Research & Development|150|1|Life Sciences|1|1202|2|Female|1|Research Scientist|4|2168|0|Y|18|3|1|80||6|2|2|5|1|3
40|Yes|Rarely|Research & Development|70|3|Life Sciences|1|1649|1|Male|3|Laboratory Technician|1|2166|3|Y|14|3|2|80||10|3|1|4|0|3
29|No|Frequently|Sales|200|3|Technical Degree|1|974|3|Female|3|Sales Representative|4|2157|1|Y|15|3|2|80||3|5|3|3|0|2
28|No|Frequently|Research & Development|10|4|Medical|1|1286|4|Male|3|Laboratory Technician|3|2154|0|Y|11|3|3|80||5|2|2|4|0|2
36|No|Frequently|Research & Development||1|Medical|1|286|2|Female|3|Laboratory Technician|4|2153|1|Y|13|3|1|80||8|2|3|8|1|7
26|Yes|Rarely|Human Resources|200|2|Medical|1|1818|4|Female|3|Human Resources|2|2148|0|Y|11|3|3|80||6|3|3|5|1|4
24|No|Frequently|Human Resources|100|3|Medical|1|1746|1|Male|3|Human Resources|4|2145|0|Y|14|3|4|80||3|2|3|2|2|1
28|No|Non-Travel|Research & Development|160|3|Medical|1|1947|3|Male|3|Research Scientist|3|2144|1|Y|14|3|3|80||5|3|2|5|1|4
36|No|Rarely|Human Resources|130|3|Human Resources|1|829|3|Male|3|Human Resources|2|2143|4|Y|13|3|2|80||8|2|3|5|0|4
30|No|Rarely|Research & Development|70|3|Medical|1|1609|2|Male|2|Research Scientist|2|2141|1|Y|12|3|2|80||6|3|2|6|1|1
38|No|Frequently|Research & Development|80|3|Medical|1|1937|4|Female|2|Research Scientist|2|2133|1|Y|16|3|3|80||20|3|3|20|0|7
30|Yes|Rarely|Research & Development||3|Life Sciences|1|1004|1|Female|3|Research Scientist|3|2132|4|Y|11|3|2|80||7|2|3|5|0|1
45|No|Rarely|Research & Development|280|3|Technical Degree|1|1546|4|Male|3|Research Scientist|4|2132|4|Y|20|4|4|80||8|3|3|5|0|3
24|No|Rarely|Research & Development|170|2|Other|1|643|4|Male|2|Laboratory Technician|2|2127|1|Y|21|4|4|80||1|2|3|1|0|0
41|No|Rarely|Research & Development|50|5|Medical|1|1448|2|Male|4|Research Scientist|3|2127|2|Y|12|3|1|80||7|5|2|4|0|3
19|Yes|Rarely|Sales|210|3|Other|1|959|4|Male|2|Sales Representative|2|2121|1|Y|13|3|2|80||1|3|4|1|0|0
29|Yes|Rarely|Research & Development|80|4|Other|1|454|2|Male|1|Laboratory Technician|1|2119|1|Y|11|3|4|80||7|4|2|7|0|7
37|No|Rarely|Research & Development|10|3|Life Sciences|1|391|4|Female|3|Research Scientist|4|2115|1|Y|12|3|2|80||17|3|3|17|5|7
31|No|Rarely|Human Resources|80|2|Medical|1|1461|4|Female|4|Human Resources|2|2109|9|Y|18|3|4|80||8|3|3|3|0|2
29|No|Rarely|Research & Development|40|3|Technical Degree|1|1762|4|Female|2|Research Scientist|1|2109|1|Y|13|3|3|80||1|2|3|1|0|0
41|Yes|Non-Travel|Research & Development|50|2|Life Sciences|1|1210|1|Male|2|Research Scientist|1|2107|6|Y|17|3|1|80||5|2|1|1|0|0
47|No|Rarely|Research & Development|90|4|Life Sciences|1|1856|2|Female|3|Laboratory Technician|3|2105|4|Y|12|3|3|80||7|2|3|2|2|0
27|No|Rarely|Research & Development|110|1|Life Sciences|1|1434|2|Male|3|Laboratory Technician|1|2099|0|Y|14|3|2|80||6|3|4|5|1|4
30|No|Non-Travel|Research & Development|30|3|Life Sciences|1|562|3|Male|3|Laboratory Technician|4|2097|4|Y|15|3|3|80||9|3|1|5|1|4
25|No|Rarely|Sales|130|1|Medical|1|645|2|Male|3|Sales Representative|3|2096|1|Y|11|3|3|80||7|1|3|7|0|6
25|No|Rarely|Research & Development|10|3|Medical|1|1303|4|Female|3|Research Scientist|2|2096|1|Y|18|3|4|80||2|3|2|2|2|1
42|No|Frequently|Research & Development|50|2|Other|1|591|2|Male|3|Laboratory Technician|3|2093|4|Y|17|3|4|80||8|4|3|2|2|0
37|Yes|Rarely|Research & Development|20|2|Other|1|4|4|Male|2|Laboratory Technician|3|2090|6|Y|15|3|2|80||7|3|3|0|0|0
43|No|Non-Travel|Research & Development|70|3|Medical|1|262|4|Male|4|Research Scientist|4|2089|4|Y|14|3|4|80||7|3|4|5|2|2
36|No|Frequently|Research & Development|30|2|Medical|1|238|4|Male|3|Laboratory Technician|2|2088|4|Y|12|3|3|80||13|3|2|8|7|2
39|Yes|Rarely|Sales|50|3|Technical Degree|1|42|4|Male|3|Sales Representative|4|2086|3|Y|14|3|3|80||19|6|4|1|0|0
30|No|Frequently|Research & Development|30|3|Medical|1|680|3|Female|3|Research Scientist|3|2083|1|Y|20|4|3|80||1|2|3|1|0|0
28|No|Rarely|Research & Development|10|3|Technical Degree|1|1301|4|Male|3|Research Scientist|1|2080|2|Y|11|3|2|80||5|2|2|3|1|2
51|No|Rarely|Research & Development|90|4|Life Sciences|1|116|4|Male|3|Laboratory Technician|4|2075|3|Y|23|4|2|80||10|4|3|4|0|3
35|Yes|Rarely|Research & Development|20|3|Life Sciences|1|1569|1|Female|3|Laboratory Technician|1|2074|1|Y|12|3|4|80||1|2|3|1|0|0
37|Yes|Rarely|Human Resources|60|4|Human Resources|1|133|3|Male|3|Human Resources|1|2073|4|Y|22|4|4|80||7|3|3|3|0|2
23|No|Rarely|Research & Development|100|3|Technical Degree|1|1592|4|Male|4|Research Scientist|3|2073|2|Y|16|4|4|80||4|2|3|2|2|2
28|No|Rarely|Research & Development|90|3|Medical|1|377|4|Male|3|Research Scientist|4|2070|1|Y|23|4|4|80||5|3|2|5|0|4
21|No|Rarely|Research & Development|10|1|Technical Degree|1|1131|4|Female|2|Research Scientist|2|2070|1|Y|11|3|3|80||2|6|4|2|2|2
56|No|Rarely|Research & Development|10|2|Life Sciences|1|1441|1|Female|3|Research Scientist|1|2066|2|Y|22|4|4|80||5|3|4|3|1|0
30|No|Rarely|Human Resources|10|3|Life Sciences|1|1499|3|Male|3|Human Resources|3|2064|0|Y|21|4|1|80||6|3|4|5|1|3
29|No|Rarely|Research & Development|70|3|Life Sciences|1|1883|4|Male|3|Laboratory Technician|1|2062|3|Y|14|3|2|80||11|2|3|3|1|2
26|No|Rarely|Research & Development|30|3|Life Sciences|1|1581|1|Female|3|Research Scientist|4|2061|1|Y|21|4|1|80||1|5|3|1|0|0
29|Yes|Rarely|Research & Development|10|3|Technical Degree|1|300|3|Male|3|Research Scientist|3|2058|0|Y|14|3|4|80||7|1|2|6|1|5
27|No|Rarely|Research & Development|30|4|Medical|1|700|1|Male|2|Research Scientist|4|2045|0|Y|13|3|4|80||5|0|3|4|1|1
20|Yes|Rarely|Sales|20|3|Medical|1|922|3|Female|2|Sales Representative|3|2044|1|Y|13|3|4|80||2|3|2|2|0|2
28|No|Rarely|Research & Development|10|3|Life Sciences|1|1799|3|Male|3|Research Scientist|4|2044|1|Y|11|3|3|80||5|6|4|5|0|3
44|No|Non-Travel|Research & Development|230|3|Medical|1|132|2|Male|3|Laboratory Technician|2|2042|4|Y|12|3|3|80|10|17|3|4|3|1|2
26|Yes|Frequently|Research & Development|20|3|Life Sciences|1|1053|1|Male|3|Research Scientist|1|2042|6|Y|14|3|2|80||6|2|3|3|1|2
30|Yes|Frequently|Sales|120|4|Life Sciences|1|648|2|Male|2|Sales Representative|1|2033|1|Y|18|3|3|80|10|1|2|4|1|0|0
24|No|Non-Travel|Sales|130|2|Life Sciences|1|1495|4|Female|3|Sales Representative|2|2033|1|Y|13|3|3|80||1|2|3|1|0|0
34|No|Non-Travel|Research & Development|260|1|Technical Degree|1|1374|1|Female|2|Research Scientist|3|2029|1|Y|20|4|3|80||5|2|3|5|0|0
28|Yes|Rarely|Research & Development||3|Life Sciences|1|19|3|Male|2|Laboratory Technician|3|2028|5|Y|14|3|2|80||6|4|3|4|0|3
33|No|Rarely|Research & Development|210|3|Medical|1|1698|2|Male|4|Laboratory Technician|2|2028|1|Y|18|3|4|80||14|6|3|14|2|13
27|No|Non-Travel|Research & Development||3|Medical|1|218|4|Male|3|Research Scientist|2|2024|6|Y|18|3|4|80||6|1|1|2|2|2
35|Yes|Frequently|Research & Development|250|4|Life Sciences|1|881|4|Female|3|Research Scientist|2|2022|1|Y|19|3|1|80||10|3|2|10|7|8
40|Yes|Rarely|Research & Development|90|4|Life Sciences|1|1534|4|Male|3|Laboratory Technician|1|2018|3|Y|14|3|2|80||15|3|1|5|1|0
35|No|Rarely|Sales|20|3|Marketing|1|49|4|Female|3|Sales Representative|4|2014|1|Y|13|3|1|80||2|3|3|2|2|2
36|No|Rarely|Research & Development|70|3|Life Sciences|1|1659|1|Male|3|Laboratory Technician|2|2013|2|Y|11|3|3|80||15|4|3|4|1|3
44|No|Rarely|Research & Development|20|1|Life Sciences|1|1246|1|Female|4|Research Scientist|4|2011|1|Y|13|3|4|80||10|5|3|10|7|7
34|No|Rarely|Research & Development|100|3|Life Sciences|1|934|2|Male|3|Laboratory Technician|2|2008|1|Y|14|3|2|80||1|3|3|1|1|0
33|No|Non-Travel|Research & Development|10|2|Medical|1|1994|2|Male|2|Laboratory Technician|3|2008|1|Y|12|3|3|80||1|2|2|1|0|0
26|No|Frequently|Research & Development|10|1|Medical|1|1068|1|Female|2|Research Scientist|3|2007|1|Y|13|3|3|80||5|5|3|5|1|3
40|No|Rarely|Research & Development|20|4|Medical|1|2051|3|Female|3|Research Scientist|3|2001|2|Y|14|3|2|80||20|2|3|5|0|2
35|No|Rarely|Research & Development|40|2|Other|1|53|3|Male|3|Laboratory Technician|4|1951|1|Y|12|3|3|80||1|3|3|1|0|0
18|Yes|Non-Travel|Research & Development|80|1|Medical|1|1156|3|Male|3|Laboratory Technician|3|1904|1|Y|12|3|4|80||0|0|3|0|0|0
18|Yes|Frequently|Sales|50|3|Marketing|1|614|2|Male|3|Sales Representative|2|1878|1|Y|14|3|4|80||0|3|3|0|0|0
19|Yes|Non-Travel|Research & Development|100|3|Medical|1|1248|1|Female|2|Research Scientist|2|1859|1|Y|25|4|2|80||1|2|4|1|0|0
23|Yes|Frequently|Sales|90|3|Marketing|1|2023|4|Male|3|Sales Representative|1|1790|1|Y|19|3|1|80||1|3|2|1|1|0
27|No|Non-Travel|Research & Development|30|3|Medical|1|850|4|Male|3|Research Scientist|4|1706|1|Y|11|3|3|80||0|6|2|0|0|0
38|No|Frequently|Research & Development|20|2|Life Sciences|1|556|4|Male|3|Laboratory Technician|4|1702|1|Y|23|4|3|80||1|3|3|1|0|0
12|Yes|Rarely|Sales|220|1|Marketing|1|167|4|Male|3|Sales Representative|3|1675|1|Y|19|3|4|80||0|2|2|0|0|0
18|No|Non-Travel|Research & Development|10|3|Life Sciences|1|1368|4|Female|3|Laboratory Technician|4|1611|1|Y|15|3|3|80||0|5|4|0|0|0
23|Yes|Rarely|Research & Development|60|3|Life Sciences|1|811|3|Male|4|Laboratory Technician|1|1601|1|Y|21|4|3|80||1|2|3|0|0|0
18|Yes|Frequently|Sales|30|2|Medical|1|1624|2|Female|3|Sales Representative|4|85|1|Y|12|3|3|80||0|2|4|0|0|0
28|No|Rarely|Research & Development|10|3|Life Sciences|1|1506|1|Male|2|Research Scientist|3|1563|1|Y|14|3|4|80||1|2|1|1|0|0
24|Yes|Rarely|Human Resources|220|1|Human Resources|1|1714|4|Male|1|Human Resources|3|1555|1|Y|11|3|3|80||1|2|3|1|0|0
18|No|Non-Travel|Research & Development|140|3|Medical|1|1839|2|Female|3|Research Scientist|3|1514|1|Y|16|3|3|80||0|4|1|0|0|0
19|No|Rarely|Research & Development||1|Medical|1|201|2|Female|3|Laboratory Technician|2|1483|1|Y|14|3|4|80||1|3|3|1|0|0
18|Yes|Rarely|Research & Development|30|3|Life Sciences|1|405|3|Male|3|Laboratory Technician|3|1420|1|Y|13|3|3|80||0|2|3|0|0|0
21|Yes|Rarely|Research & Development|100|3|Life Sciences|1|1079|3|Female|2|Laboratory Technician|1|1416|1|Y|13|3|1|80||1|6|2|1|1|0
32|Yes|Rarely|Research & Development|20|4|Life Sciences|1|1692|4|Male|3|Laboratory Technician|2|1393|1|Y|12|3|1|80||1|2|3|1|0|0
31|Yes|Frequently|Sales|10|4|Life Sciences|1|1427|2|Female|1|Sales Representative|3|1359|1|Y|12|3|2|80||1|3|3|1|0|0
35|No|Non-Travel|Research & Development|30|3|Life Sciences|1|704|3|Male|2|Laboratory Technician|3|1281|1|Y|18|3|3|80||1|3|3|1|0|0
30|No|Non-Travel|Research & Development|70|3|Technical Degree|1|1482|3|Male|3|Research Scientist|3|1274|1|Y|13|3|2|80||1|2|2|1|0|0
31|Yes|Rarely|Research & Development|80|3|Life Sciences|1|1433|1|Female|2|Research Scientist|2|1261|1|Y|12|3|3|80||1|3|4|1|0|0
21|No|Rarely|Research & Development|150|2|Life Sciences|1|30|3|Male|3|Research Scientist|4|1232|1|Y|14|3|4|80||0|6|3|0|0|0
23|No|Rarely|Research & Development|10|2|Life Sciences|1|1270|4|Male|3|Research Scientist|3|1223|1|Y|22|4|4|80||1|2|3|1|0|1
18|No|Rarely|Sales|100|3|Medical|1|411|4|Female|2|Sales Representative|3|1200|1|Y|12|3|1|80||0|2|3|0|0|0
31|No|Rarely|Research & Development|20|1|Medical|1|1974|4|Female|1|Laboratory Technician|4|1129|1|Y|11|3|3|80||1|4|3|1|0|0
25|Yes|Frequently|Sales|240|1|Life Sciences|1|1273|3|Male|1|Sales Representative|4|1118|1|Y|14|3|4|80||1|4|3|1|1|0
9|Yes|Rarely|Research & Development|20|3|Life Sciences|1|243|2|Male|2|Laboratory Technician|4|1102|1|Y|22|4|3|80||1|3|2|1|1|0
29|Yes|Frequently|Sales|240|3|Technical Degree|1|1928|3|Male|4|Sales Representative|1|1091|1|Y|17|3|4|80||1|3|3|1|0|0
30|Yes|Rarely|Sales|90|3|Medical|1|1876|2|Male|3|Sales Representative|4|1081|1|Y|13|3|3|80||1|3|2|1|0|0
28|No|Rarely|Sales|100|1|Medical|1|1056|4|Male|3|Sales Representative|2|1052|1|Y|22|4|2|80||1|5|3|1|0|0
18|No|Non-Travel|Research & Development|50|2|Life Sciences|1|1012|2|Male|3|Research Scientist|4|1051|1|Y|15|3|4|80||0|2|3|0|0|0
20|Yes|Rarely|Research & Development|100|1|Medical|1|701|4|Male|3|Research Scientist|3|1009|1|Y|11|3|4|80|0|1|5|3|1|1|1
