,idade,desligado,viagens,departamento,distancia_de_casa,nivel_educacional,campo_da_educacao,id_do_empregado,satisfacao_com_ambiente,genero,envolvimento_com_o_trabalho,cargo,satisfacao_com_trabalho,renda_mensal,numero_de_companhias_que_trabalhou,percentual_de_aumento_salarial,desempenho,satisfacao_com_relacionamento,anos_de_trabalho,treinamentos_no_ultimo_ano,equilibrio_vida_trabalho,anos_na_empresa,anos_desde_a_ultima_promocao,anos_com_atual_gestor,target
1330,31.0,yes,Frequently,Sales,10.0,3,Life Sciences,1331,4,Female,3,Sales Representative,2,2302.0,1,11,3,1,3.0,2,4,3,2,2,1
1331,29.0,no,Rarely,Sales,100.0,3,Marketing,766,4,Male,3,Sales Representative,2,2297.0,1,14,3,4,2.0,2,3,2,2,2,0
1332,24.0,no,Rarely,Research & Development,210.0,2,Technical Degree,1551,3,Male,2,Laboratory Technician,1,2296.0,0,14,3,2,2.0,3,3,1,0,0,0
1333,24.0,yes,Rarely,Research & Development,10.0,3,Medical,45,2,Male,3,Research Scientist,4,2293.0,2,16,3,1,6.0,2,2,2,2,0,1
1334,26.0,yes,Rarely,Research & Development,250.0,3,Life Sciences,55,1,Male,1,Laboratory Technician,3,2293.0,1,12,3,3,1.0,2,2,1,0,1,1
1335,44.0,no,Non-Travel,Research & Development,170.0,3,Life Sciences,1206,4,Male,1,Research Scientist,3,2290.0,2,13,3,4,6.0,3,3,0,0,0,0
1336,41.0,no,Rarely,Research & Development,90.0,4,Life Sciences,1772,3,Male,3,Laboratory Technician,1,2289.0,1,20,4,2,5.0,2,3,5,0,4,0
1337,38.0,no,Rarely,Research & Development,100.0,2,Life Sciences,245,3,Female,3,Laboratory Technician,4,2288.0,1,12,3,3,2.0,3,3,2,2,1,0
1338,30.0,yes,Frequently,Research & Development,40.0,3,Technical Degree,514,3,Male,3,Research Scientist,4,2285.0,9,23,4,3,3.0,4,3,1,0,0,1
1339,27.0,no,Rarely,Research & Development,90.0,3,Medical,260,4,Female,3,Research Scientist,2,2279.0,1,16,3,4,7.0,2,2,7,0,3,0
1340,33.0,no,Rarely,Human Resources,30.0,2,Human Resources,910,4,Male,3,Human Resources,2,2277.0,3,11,3,3,7.0,4,4,4,0,3,0
1341,23.0,yes,Rarely,Sales,70.0,3,Life Sciences,1702,3,Male,3,Sales Representative,4,2275.0,1,21,4,2,3.0,2,3,3,0,2,1
1342,45.0,no,Rarely,Research & Development,20.0,3,Life Sciences,834,2,Female,2,Research Scientist,3,2274.0,1,14,3,4,1.0,3,3,1,0,0,0
1343,23.0,no,Rarely,Research & Development,200.0,1,Life Sciences,1533,1,Male,3,Laboratory Technician,3,2272.0,0,14,3,2,5.0,2,3,4,1,2,0
1344,45.0,no,Rarely,Research & Development,10.0,4,Medical,996,4,Female,3,Laboratory Technician,4,2270.0,3,14,3,4,8.0,2,3,5,0,2,0
1345,35.0,no,Rarely,Research & Development,80.0,1,Life Sciences,63,4,Male,4,Laboratory Technician,4,2269.0,1,19,3,4,1.0,2,3,1,0,1,0
1346,32.0,no,Rarely,Sales,10.0,4,Medical,2013,2,Male,2,Sales Representative,2,2269.0,0,14,3,2,3.0,2,3,2,2,2,0
1347,59.0,no,Rarely,Human Resources,60.0,2,Medical,321,2,Male,3,Human Resources,3,2267.0,8,17,3,4,7.0,2,2,2,2,2,0
1348,48.0,no,Rarely,Research & Development,200.0,4,Medical,945,4,Male,3,Research Scientist,3,2259.0,4,17,3,1,13.0,2,2,0,0,0,0
1349,43.0,no,Frequently,Research & Development,210.0,3,Medical,525,4,Male,3,Laboratory Technician,4,2258.0,7,20,4,1,8.0,1,3,3,1,2,0
1350,35.0,no,Rarely,Research & Development,10.0,4,Medical,1172,4,Male,2,Laboratory Technician,3,2258.0,6,12,3,2,10.0,2,3,8,1,7,0
1351,22.0,no,Rarely,Research & Development,110.0,3,Medical,511,1,Female,3,Research Scientist,2,2244.0,1,13,3,4,2.0,1,3,2,1,2,0
1352,41.0,no,Rarely,Research & Development,90.0,4,Life Sciences,200,3,Male,3,Laboratory Technician,1,2238.0,2,21,4,4,7.0,2,3,5,1,4,0
1353,27.0,no,Rarely,Research & Development,140.0,3,Life Sciences,1244,1,Male,3,Research Scientist,1,2235.0,1,14,3,4,9.0,3,2,9,6,8,0
1354,39.0,no,Rarely,Research & Development,10.0,4,Medical,332,3,Female,3,Laboratory Technician,3,2232.0,7,14,3,3,7.0,1,3,3,1,2,0
1355,34.0,no,Frequently,Sales,20.0,4,Marketing,216,3,Female,3,Sales Representative,3,2231.0,6,18,3,4,6.0,3,3,4,1,2,0
1356,27.0,no,Rarely,Research & Development,20.0,4,Technical Degree,1931,2,Male,3,Research Scientist,2,2226.0,1,11,3,3,6.0,3,2,5,1,2,0
1357,34.0,no,Rarely,Sales,100.0,4,Life Sciences,1055,3,Female,3,Sales Representative,3,2220.0,1,19,4,4,1.0,2,3,1,0,0,0
1358,31.0,no,Rarely,Research & Development,10.0,2,Life Sciences,530,4,Male,2,Laboratory Technician,1,2218.0,1,12,3,3,4.0,3,3,4,3,2,0
1359,28.0,yes,Rarely,Research & Development,10.0,2,Life Sciences,741,1,Female,1,Research Scientist,2,2216.0,7,13,3,4,10.0,4,3,7,3,7,1
1360,40.0,no,Rarely,Research & Development,100.0,4,Life Sciences,483,4,Female,4,Laboratory Technician,3,2213.0,3,13,3,3,10.0,3,3,7,1,7,0
1361,24.0,yes,Rarely,Research & Development,170.0,2,Life Sciences,1219,4,Female,3,Laboratory Technician,2,2210.0,1,13,2,1,1.0,3,1,1,0,0,1
1362,28.0,no,Rarely,Research & Development,150.0,2,Life Sciences,1102,1,Male,3,Laboratory Technician,3,2207.0,1,16,3,4,4.0,5,2,4,2,2,0
1363,30.0,no,Rarely,Research & Development,90.0,2,Medical,41,4,Male,2,Laboratory Technician,3,2206.0,1,13,3,1,10.0,5,3,10,1,8,0
1364,29.0,no,Rarely,Research & Development,230.0,3,Life Sciences,495,4,Male,3,Research Scientist,4,2201.0,9,16,3,4,6.0,4,3,3,1,2,0
1365,35.0,no,Frequently,Research & Development,10.0,3,Medical,88,2,Male,3,Research Scientist,1,2194.0,4,13,3,4,5.0,2,2,3,1,2,0
1366,27.0,no,Rarely,Research & Development,60.0,4,Medical,655,1,Female,2,Research Scientist,3,2187.0,0,12,3,3,6.0,5,2,5,0,3,0
1367,25.0,no,Rarely,Human Resources,20.0,3,Human Resources,1987,3,Female,3,Human Resources,2,2187.0,4,14,3,3,6.0,3,3,2,1,2,0
1368,30.0,yes,Frequently,Human Resources,80.0,3,Human Resources,1747,3,Female,2,Human Resources,4,2180.0,6,11,3,3,6.0,0,2,4,1,2,1
1369,59.0,no,Rarely,Research & Development,30.0,3,Life Sciences,309,3,Male,2,Research Scientist,4,2177.0,3,17,3,1,7.0,6,3,1,0,0,0
1370,45.0,no,Rarely,Human Resources,240.0,4,Medical,1049,2,Male,3,Human Resources,2,2177.0,1,16,3,1,6.0,3,3,6,0,4,0
1371,32.0,no,Rarely,Research & Development,20.0,1,Technical Degree,362,4,Male,2,Laboratory Technician,1,2176.0,4,13,3,4,9.0,5,3,6,0,4,0
1372,21.0,yes,Frequently,Sales,10.0,1,Technical Degree,478,1,Female,2,Sales Representative,2,2174.0,1,11,3,3,3.0,3,3,3,1,2,1
1373,29.0,no,Rarely,Research & Development,150.0,1,Life Sciences,1202,2,Female,1,Research Scientist,4,2168.0,0,18,3,1,6.0,2,2,5,1,3,0
1374,40.0,yes,Rarely,Research & Development,70.0,3,Life Sciences,1649,1,Male,3,Laboratory Technician,1,2166.0,3,14,3,2,10.0,3,1,4,0,3,1
1375,29.0,no,Frequently,Sales,200.0,3,Technical Degree,974,3,Female,3,Sales Representative,4,2157.0,1,15,3,2,3.0,5,3,3,0,2,0
1376,28.0,no,Frequently,Research & Development,10.0,4,Medical,1286,4,Male,3,Laboratory Technician,3,2154.0,0,11,3,3,5.0,2,2,4,0,2,0
1377,36.0,no,Frequently,Research & Development,120.0,1,Medical,286,2,Female,3,Laboratory Technician,4,2153.0,1,13,3,1,8.0,2,3,8,1,7,0
1378,26.0,yes,Rarely,Human Resources,200.0,2,Medical,1818,4,Female,3,Human Resources,2,2148.0,0,11,3,3,6.0,3,3,5,1,4,1
1379,24.0,no,Frequently,Human Resources,100.0,3,Medical,1746,1,Male,3,Human Resources,4,2145.0,0,14,3,4,3.0,2,3,2,2,1,0
1380,28.0,no,Non-Travel,Research & Development,160.0,3,Medical,1947,3,Male,3,Research Scientist,3,2144.0,1,14,3,3,5.0,3,2,5,1,4,0
1381,36.0,no,Rarely,Human Resources,130.0,3,Human Resources,829,3,Male,3,Human Resources,2,2143.0,4,13,3,2,8.0,2,3,5,0,4,0
1382,30.0,no,Rarely,Research & Development,70.0,3,Medical,1609,2,Male,2,Research Scientist,2,2141.0,1,12,3,2,6.0,3,2,6,1,1,0
1383,38.0,no,Frequently,Research & Development,80.0,3,Medical,1937,4,Female,2,Research Scientist,2,2133.0,1,16,3,3,20.0,3,3,20,0,7,0
1384,30.0,yes,Rarely,Research & Development,130.0,3,Life Sciences,1004,1,Female,3,Research Scientist,3,2132.0,4,11,3,2,7.0,2,3,5,0,1,1
1385,45.0,no,Rarely,Research & Development,280.0,3,Technical Degree,1546,4,Male,3,Research Scientist,4,2132.0,4,20,4,4,8.0,3,3,5,0,3,0
1386,24.0,no,Rarely,Research & Development,170.0,2,Other,643,4,Male,2,Laboratory Technician,2,2127.0,1,21,4,4,1.0,2,3,1,0,0,0
1387,41.0,no,Rarely,Research & Development,50.0,5,Medical,1448,2,Male,4,Research Scientist,3,2127.0,2,12,3,1,7.0,5,2,4,0,3,0
1388,19.0,yes,Rarely,Sales,210.0,3,Other,959,4,Male,2,Sales Representative,2,2121.0,1,13,3,2,1.0,3,4,1,0,0,1
1389,29.0,yes,Rarely,Research & Development,80.0,4,Other,454,2,Male,1,Laboratory Technician,1,2119.0,1,11,3,4,7.0,4,2,7,0,7,1
1390,37.0,no,Rarely,Research & Development,10.0,3,Life Sciences,391,4,Female,3,Research Scientist,4,2115.0,1,12,3,2,17.0,3,3,17,5,7,0
1391,31.0,no,Rarely,Human Resources,80.0,2,Medical,1461,4,Female,4,Human Resources,2,2109.0,9,18,3,4,8.0,3,3,3,0,2,0
1392,29.0,no,Rarely,Research & Development,40.0,3,Technical Degree,1762,4,Female,2,Research Scientist,1,2109.0,1,13,3,3,1.0,2,3,1,0,0,0
1393,41.0,yes,Non-Travel,Research & Development,50.0,2,Life Sciences,1210,1,Male,2,Research Scientist,1,2107.0,6,17,3,1,5.0,2,1,1,0,0,1
1394,47.0,no,Rarely,Research & Development,90.0,4,Life Sciences,1856,2,Female,3,Laboratory Technician,3,2105.0,4,12,3,3,7.0,2,3,2,2,0,0
1395,27.0,no,Rarely,Research & Development,110.0,1,Life Sciences,1434,2,Male,3,Laboratory Technician,1,2099.0,0,14,3,2,6.0,3,4,5,1,4,0
1396,30.0,no,Non-Travel,Research & Development,30.0,3,Life Sciences,562,3,Male,3,Laboratory Technician,4,2097.0,4,15,3,3,9.0,3,1,5,1,4,0
1397,25.0,no,Rarely,Sales,130.0,1,Medical,645,2,Male,3,Sales Representative,3,2096.0,1,11,3,3,7.0,1,3,7,0,6,0
1398,25.0,no,Rarely,Research & Development,10.0,3,Medical,1303,4,Female,3,Research Scientist,2,2096.0,1,18,3,4,2.0,3,2,2,2,1,0
1399,42.0,no,Frequently,Research & Development,50.0,2,Other,591,2,Male,3,Laboratory Technician,3,2093.0,4,17,3,4,8.0,4,3,2,2,0,0
1400,37.0,yes,Rarely,Research & Development,20.0,2,Other,4,4,Male,2,Laboratory Technician,3,2090.0,6,15,3,2,7.0,3,3,0,0,0,1
1401,43.0,no,Non-Travel,Research & Development,70.0,3,Medical,262,4,Male,4,Research Scientist,4,2089.0,4,14,3,4,7.0,3,4,5,2,2,0
1402,36.0,no,Frequently,Research & Development,30.0,2,Medical,238,4,Male,3,Laboratory Technician,2,2088.0,4,12,3,3,13.0,3,2,8,7,2,0
1403,39.0,yes,Rarely,Sales,50.0,3,Technical Degree,42,4,Male,3,Sales Representative,4,2086.0,3,14,3,3,19.0,6,4,1,0,0,1
1404,30.0,no,Frequently,Research & Development,30.0,3,Medical,680,3,Female,3,Research Scientist,3,2083.0,1,20,4,3,1.0,2,3,1,0,0,0
1405,28.0,no,Rarely,Research & Development,10.0,3,Technical Degree,1301,4,Male,3,Research Scientist,1,2080.0,2,11,3,2,5.0,2,2,3,1,2,0
1406,51.0,no,Rarely,Research & Development,90.0,4,Life Sciences,116,4,Male,3,Laboratory Technician,4,2075.0,3,23,4,2,10.0,4,3,4,0,3,0
1407,35.0,yes,Rarely,Research & Development,20.0,3,Life Sciences,1569,1,Female,3,Laboratory Technician,1,2074.0,1,12,3,4,1.0,2,3,1,0,0,1
1408,37.0,yes,Rarely,Human Resources,60.0,4,Human Resources,133,3,Male,3,Human Resources,1,2073.0,4,22,4,4,7.0,3,3,3,0,2,1
1409,23.0,no,Rarely,Research & Development,100.0,3,Technical Degree,1592,4,Male,4,Research Scientist,3,2073.0,2,16,4,4,4.0,2,3,2,2,2,0
1410,28.0,no,Rarely,Research & Development,90.0,3,Medical,377,4,Male,3,Research Scientist,4,2070.0,1,23,4,4,5.0,3,2,5,0,4,0
1411,21.0,no,Rarely,Research & Development,10.0,1,Technical Degree,1131,4,Female,2,Research Scientist,2,2070.0,1,11,3,3,2.0,6,4,2,2,2,0
1412,56.0,no,Rarely,Research & Development,10.0,2,Life Sciences,1441,1,Female,3,Research Scientist,1,2066.0,2,22,4,4,5.0,3,4,3,1,0,0
1413,30.0,no,Rarely,Human Resources,10.0,3,Life Sciences,1499,3,Male,3,Human Resources,3,2064.0,0,21,4,1,6.0,3,4,5,1,3,0
1414,29.0,no,Rarely,Research & Development,70.0,3,Life Sciences,1883,4,Male,3,Laboratory Technician,1,2062.0,3,14,3,2,11.0,2,3,3,1,2,0
1415,26.0,no,Rarely,Research & Development,30.0,3,Life Sciences,1581,1,Female,3,Research Scientist,4,2061.0,1,21,4,1,1.0,5,3,1,0,0,0
1416,29.0,yes,Rarely,Research & Development,10.0,3,Technical Degree,300,3,Male,3,Research Scientist,3,2058.0,0,14,3,4,7.0,1,2,6,1,5,1
1417,27.0,no,Rarely,Research & Development,30.0,4,Medical,700,1,Male,2,Research Scientist,4,2045.0,0,13,3,4,5.0,0,3,4,1,1,0
1418,20.0,yes,Rarely,Sales,20.0,3,Medical,922,3,Female,2,Sales Representative,3,2044.0,1,13,3,4,2.0,3,2,2,0,2,1
1419,28.0,no,Rarely,Research & Development,10.0,3,Life Sciences,1799,3,Male,3,Research Scientist,4,2044.0,1,11,3,3,5.0,6,4,5,0,3,0
1420,44.0,no,Non-Travel,Research & Development,230.0,3,Medical,132,2,Male,3,Laboratory Technician,2,2042.0,4,12,3,3,17.0,3,4,3,1,2,0
1421,26.0,yes,Frequently,Research & Development,20.0,3,Life Sciences,1053,1,Male,3,Research Scientist,1,2042.0,6,14,3,2,6.0,2,3,3,1,2,1
1422,30.0,yes,Frequently,Sales,120.0,4,Life Sciences,648,2,Male,2,Sales Representative,1,2033.0,1,18,3,3,1.0,2,4,1,0,0,1
1423,24.0,no,Non-Travel,Sales,130.0,2,Life Sciences,1495,4,Female,3,Sales Representative,2,2033.0,1,13,3,3,1.0,2,3,1,0,0,0
1424,34.0,no,Non-Travel,Research & Development,260.0,1,Technical Degree,1374,1,Female,2,Research Scientist,3,2029.0,1,20,4,3,5.0,2,3,5,0,0,0
1425,28.0,yes,Rarely,Research & Development,170.0,3,Life Sciences,19,3,Male,2,Laboratory Technician,3,2028.0,5,14,3,2,6.0,4,3,4,0,3,1
1426,33.0,no,Rarely,Research & Development,210.0,3,Medical,1698,2,Male,4,Laboratory Technician,2,2028.0,1,18,3,4,14.0,6,3,14,2,13,0
1427,27.0,no,Non-Travel,Research & Development,210.0,3,Medical,218,4,Male,3,Research Scientist,2,2024.0,6,18,3,4,6.0,1,1,2,2,2,0
1428,35.0,yes,Frequently,Research & Development,250.0,4,Life Sciences,881,4,Female,3,Research Scientist,2,2022.0,1,19,3,1,10.0,3,2,10,7,8,1
1429,40.0,yes,Rarely,Research & Development,90.0,4,Life Sciences,1534,4,Male,3,Laboratory Technician,1,2018.0,3,14,3,2,15.0,3,1,5,1,0,1
1430,35.0,no,Rarely,Sales,20.0,3,Marketing,49,4,Female,3,Sales Representative,4,2014.0,1,13,3,1,2.0,3,3,2,2,2,0
1431,36.0,no,Rarely,Research & Development,70.0,3,Life Sciences,1659,1,Male,3,Laboratory Technician,2,2013.0,2,11,3,3,15.0,4,3,4,1,3,0
1432,44.0,no,Rarely,Research & Development,20.0,1,Life Sciences,1246,1,Female,4,Research Scientist,4,2011.0,1,13,3,4,10.0,5,3,10,7,7,0
1433,34.0,no,Rarely,Research & Development,100.0,3,Life Sciences,934,2,Male,3,Laboratory Technician,2,2008.0,1,14,3,2,1.0,3,3,1,1,0,0
1434,33.0,no,Non-Travel,Research & Development,10.0,2,Medical,1994,2,Male,2,Laboratory Technician,3,2008.0,1,12,3,3,1.0,2,2,1,0,0,0
1435,26.0,no,Frequently,Research & Development,10.0,1,Medical,1068,1,Female,2,Research Scientist,3,2007.0,1,13,3,3,5.0,5,3,5,1,3,0
1436,40.0,no,Rarely,Research & Development,20.0,4,Medical,2051,3,Female,3,Research Scientist,3,2001.0,2,14,3,2,20.0,2,3,5,0,2,0
1437,35.0,no,Rarely,Research & Development,40.0,2,Other,53,3,Male,3,Laboratory Technician,4,1951.0,1,12,3,3,1.0,3,3,1,0,0,0
1438,18.0,yes,Non-Travel,Research & Development,80.0,1,Medical,1156,3,Male,3,Laboratory Technician,3,1904.0,1,12,3,4,0.0,0,3,0,0,0,1
1439,18.0,yes,Frequently,Sales,50.0,3,Marketing,614,2,Male,3,Sales Representative,2,1878.0,1,14,3,4,0.0,3,3,0,0,0,1
1440,19.0,yes,Non-Travel,Research & Development,100.0,3,Medical,1248,1,Female,2,Research Scientist,2,1859.0,1,25,4,2,1.0,2,4,1,0,0,1
1441,23.0,yes,Frequently,Sales,90.0,3,Marketing,2023,4,Male,3,Sales Representative,1,1790.0,1,19,3,1,1.0,3,2,1,1,0,1
1442,27.0,no,Non-Travel,Research & Development,30.0,3,Medical,850,4,Male,3,Research Scientist,4,1706.0,1,11,3,3,0.0,6,2,0,0,0,0
1443,38.0,no,Frequently,Research & Development,20.0,2,Life Sciences,556,4,Male,3,Laboratory Technician,4,1702.0,1,23,4,3,1.0,3,3,1,0,0,0
1444,12.0,yes,Rarely,Sales,220.0,1,Marketing,167,4,Male,3,Sales Representative,3,1675.0,1,19,3,4,0.0,2,2,0,0,0,1
1445,18.0,no,Non-Travel,Research & Development,10.0,3,Life Sciences,1368,4,Female,3,Laboratory Technician,4,1611.0,1,15,3,3,0.0,5,4,0,0,0,0
1446,23.0,yes,Rarely,Research & Development,60.0,3,Life Sciences,811,3,Male,4,Laboratory Technician,1,1601.0,1,21,4,3,1.0,2,3,0,0,0,1
1447,18.0,yes,Frequently,Sales,30.0,2,Medical,1624,2,Female,3,Sales Representative,4,85.0,1,12,3,3,0.0,2,4,0,0,0,1
1448,28.0,no,Rarely,Research & Development,10.0,3,Life Sciences,1506,1,Male,2,Research Scientist,3,1563.0,1,14,3,4,1.0,2,1,1,0,0,0
1449,24.0,yes,Rarely,Human Resources,220.0,1,Human Resources,1714,4,Male,1,Human Resources,3,1555.0,1,11,3,3,1.0,2,3,1,0,0,1
1450,18.0,no,Non-Travel,Research & Development,140.0,3,Medical,1839,2,Female,3,Research Scientist,3,1514.0,1,16,3,3,0.0,4,1,0,0,0,0
1451,19.0,no,Rarely,Research & Development,190.0,1,Medical,201,2,Female,3,Laboratory Technician,2,1483.0,1,14,3,4,1.0,3,3,1,0,0,0
1452,18.0,yes,Rarely,Research & Development,30.0,3,Life Sciences,405,3,Male,3,Laboratory Technician,3,1420.0,1,13,3,3,0.0,2,3,0,0,0,1
1453,21.0,yes,Rarely,Research & Development,100.0,3,Life Sciences,1079,3,Female,2,Laboratory Technician,1,1416.0,1,13,3,1,1.0,6,2,1,1,0,1
1454,32.0,yes,Rarely,Research & Development,20.0,4,Life Sciences,1692,4,Male,3,Laboratory Technician,2,1393.0,1,12,3,1,1.0,2,3,1,0,0,1
1455,31.0,yes,Frequently,Sales,10.0,4,Life Sciences,1427,2,Female,1,Sales Representative,3,1359.0,1,12,3,2,1.0,3,3,1,0,0,1
1456,35.0,no,Non-Travel,Research & Development,30.0,3,Life Sciences,704,3,Male,2,Laboratory Technician,3,1281.0,1,18,3,3,1.0,3,3,1,0,0,0
1457,30.0,no,Non-Travel,Research & Development,70.0,3,Technical Degree,1482,3,Male,3,Research Scientist,3,1274.0,1,13,3,2,1.0,2,2,1,0,0,0
1458,31.0,yes,Rarely,Research & Development,80.0,3,Life Sciences,1433,1,Female,2,Research Scientist,2,1261.0,1,12,3,3,1.0,3,4,1,0,0,1
1459,21.0,no,Rarely,Research & Development,150.0,2,Life Sciences,30,3,Male,3,Research Scientist,4,1232.0,1,14,3,4,0.0,6,3,0,0,0,0
1460,23.0,no,Rarely,Research & Development,10.0,2,Life Sciences,1270,4,Male,3,Research Scientist,3,1223.0,1,22,4,4,1.0,2,3,1,0,1,0
1461,18.0,no,Rarely,Sales,100.0,3,Medical,411,4,Female,2,Sales Representative,3,1200.0,1,12,3,1,0.0,2,3,0,0,0,0
1462,31.0,no,Rarely,Research & Development,20.0,1,Medical,1974,4,Female,1,Laboratory Technician,4,1129.0,1,11,3,3,1.0,4,3,1,0,0,0
1463,25.0,yes,Frequently,Sales,240.0,1,Life Sciences,1273,3,Male,1,Sales Representative,4,1118.0,1,14,3,4,1.0,4,3,1,1,0,1
1465,29.0,yes,Frequently,Sales,240.0,3,Technical Degree,1928,3,Male,4,Sales Representative,1,1091.0,1,17,3,4,1.0,3,3,1,0,0,1
1466,30.0,yes,Rarely,Sales,90.0,3,Medical,1876,2,Male,3,Sales Representative,4,1081.0,1,13,3,3,1.0,3,2,1,0,0,1
1467,28.0,no,Rarely,Sales,100.0,1,Medical,1056,4,Male,3,Sales Representative,2,1052.0,1,22,4,2,1.0,5,3,1,0,0,0
1468,18.0,no,Non-Travel,Research & Development,50.0,2,Life Sciences,1012,2,Male,3,Research Scientist,4,1051.0,1,15,3,4,0.0,2,3,0,0,0,0
1469,20.0,yes,Rarely,Research & Development,100.0,1,Medical,701,4,Male,3,Research Scientist,3,1009.0,1,11,3,4,1.0,5,3,1,1,1,1
